;when;super_hero_group;tracking;place;tracking_times;crystal_type;;human_behavior_report;human_measure;crystal_weight;expected_factor_x;previous_factor_x;first_factor_x;expected_final_factor_x;final_factor_x;previous_adamantium;;etherium_before_start;expected_start;start_process;start_subprocess1;start_critical_subprocess1;predicted_process_end;process_end;subprocess1_end;reported_on_tower;opened;chemical_x;raw_kryptonite;argon;pure_seastone;crystal_supergroup;Cycle;groups
77;15/07/2020;B;586011;1;1;group 22;9;3;380;341.2317;1624;1613.599976;1591;1588;1591;0.0135;1591;;15/07/2020 19:16;15/07/2020 19:14;15/07/2020 19:16;;15/07/2020 19:42;15/07/2020 19:36;15/07/2020 19:36;15/07/2020 19:54;15/07/2020 20:18;19.61666667;;186.5079857;277.42;0;2ª;0
78;15/07/2020;C;86191;1;1;group 22;16;4;700;339.7413;1598;1618;1598;1573;1576;0.062;1598;;15/07/2020 22:02;15/07/2020 21:58;15/07/2020 22:01;15/07/2020 22:04;15/07/2020 22:28;15/07/2020 22:15;15/07/2020 22:14;15/07/2020 22:25;15/07/2020 22:33;13.18333333;2544;62.6074805;;0;2ª;0
79;15/07/2020;C;586041;1;1;group 22;20;3;700;351.9407;1624;1618.300049;1586;1585;1590;0.0123;1586;;15/07/2020 22:30;15/07/2020 22:30;15/07/2020 22:35;;15/07/2020 23:04;15/07/2020 22:52;15/07/2020 22:51;15/07/2020 23:08;15/07/2020 23:40;16.45;;152.1012369;298.59;0;2ª;0
80;16/07/2020;C;586051;1;1;group 22;8;3;800;345.145;1621;1634.699951;1603;1581;1587;0.0199;1603;;16/07/2020 00:35;16/07/2020 00:32;16/07/2020 00:36;16/07/2020 00:39;16/07/2020 01:12;16/07/2020 00:50;16/07/2020 00:49;16/07/2020 01:19;16/07/2020 01:59;13.16666667;1854;0;117.99;0;2ª;0
81;16/07/2020;C;586091;1;1;group 22;8;3;700;349.6232;1629;1637.400024;1603;1585;1594;0.0335;1603;;16/07/2020 04:29;16/07/2020 04:35;16/07/2020 04:40;;16/07/2020 05:20;16/07/2020 04:58;16/07/2020 04:55;16/07/2020 05:24;16/07/2020 05:53;14.9;;0;159.9;0;2ª;0
82;16/07/2020;C;86261;1;1;group 41;9;4;700;340.5775;1625;1643.199951;1620;1589;1597;0.069;1620;;16/07/2020 06:51;16/07/2020 06:50;16/07/2020 06:55;16/07/2020 06:57;16/07/2020 07:27;16/07/2020 07:18;16/07/2020 07:14;16/07/2020 07:44;16/07/2020 07:49;18.76666667;3519;81.93375558;;0;2ª;0
83;16/07/2020;B;586121;1;1;group 41;8;3;720;331.5642;1619;1606.099976;1592;1575;1587;0.058;1592;;16/07/2020 08:47;16/07/2020 08:50;16/07/2020 08:53;16/07/2020 08:56;16/07/2020 09:43;16/07/2020 09:21;16/07/2020 09:20;16/07/2020 09:35;16/07/2020 09:53;26.46666667;;252.1131728;178.15;0;2ª;0
84;16/07/2020;B;586131;1;1;group 41;9;4;680;349.1382;1613;1614.099976;1598;1578;1582;0.0384;1598;;16/07/2020 10:21;16/07/2020 10:16;16/07/2020 10:21;16/07/2020 10:26;16/07/2020 10:56;16/07/2020 10:44;16/07/2020 10:43;16/07/2020 10:55;16/07/2020 11:07;22.56666667;435;0;21.04;0;2ª;0
85;16/07/2020;B;86301;1;1;group 56;16;4;660;341.6078;1624;1648.900024;1625;1578;1586;0.0275;1625;;16/07/2020 12:07;16/07/2020 12:06;16/07/2020 12:09;16/07/2020 12:10;16/07/2020 12:55;16/07/2020 12:40;16/07/2020 12:39;16/07/2020 13:00;16/07/2020 13:27;30.15;3798;0;110.31;0;2ª;0
86;16/07/2020;B;86321;1;1;group 56;9;3;720;341.6593;1614;1615.800049;1595;1567;1576;0.0455;1595;;16/07/2020 14:12;16/07/2020 14:14;16/07/2020 14:16;16/07/2020 14:18;16/07/2020 14:52;16/07/2020 14:37;16/07/2020 14:33;16/07/2020 14:47;16/07/2020 15:15;17.18333333;1524;0;;0;2ª;0
87;16/07/2020;B;86341;1;1;group 56;8;3;680;353.3521;1611;1632.699951;1609;1563;1570;0.061;1609;;16/07/2020 16:14;16/07/2020 16:17;16/07/2020 16:21;16/07/2020 16:23;16/07/2020 16:58;16/07/2020 16:44;16/07/2020 16:42;16/07/2020 16:51;16/07/2020 17:09;20.48333333;6258;0;;0;2ª;0
88;16/07/2020;B;86351;1;1;group 56;10;4;660;347.2218;1611;1628.099976;1604;1564;1571;0.0398;1604;;16/07/2020 17:28;16/07/2020 17:26;16/07/2020 17:30;16/07/2020 17:41;16/07/2020 18:05;16/07/2020 17:57;16/07/2020 17:56;16/07/2020 18:07;16/07/2020 18:14;25.51666667;4473;0;90.34;0;2ª;0
89;16/07/2020;B;86361;1;1;group 92;6;4;400;344.9302;1633;1633.400024;1604;1569;1568;0.0383;1604;;16/07/2020 18:22;16/07/2020 18:25;16/07/2020 18:31;16/07/2020 18:33;16/07/2020 19:03;16/07/2020 19:09;16/07/2020 18:55;16/07/2020 19:13;16/07/2020 19:23;23.93333333;1845;0;20.82;0;2ª;0
90;16/07/2020;B;86371;1;1;group 92;7;3;560;347.5235;1634;1626.5;1600;1564;1565;0.0177;1600;;16/07/2020 19:17;16/07/2020 19:28;16/07/2020 19:33;;16/07/2020 20:06;16/07/2020 20:02;16/07/2020 19:54;16/07/2020 20:09;16/07/2020 20:26;21.03333333;1878;0;95.38;0;2ª;0
91;16/07/2020;C;86391;1;1;group 92;6;4;600;343.4775;1621;1639.599976;1612;1561;1560;0.0336;1612;;16/07/2020 21:39;16/07/2020 21:40;16/07/2020 21:45;16/07/2020 22:10;16/07/2020 22:18;16/07/2020 22:25;16/07/2020 22:18;16/07/2020 22:32;16/07/2020 22:40;33.2;7836;0;44.02;0;2ª;0
92;16/07/2020;C;86411;1;1;group 92;16;3;600;340.1465;1640;1620.400024;1582;1570;1582;0.0344;1582;;16/07/2020 23:28;16/07/2020 23:25;16/07/2020 23:30;;17/07/2020 00:18;16/07/2020 23:57;16/07/2020 23:50;17/07/2020 00:10;17/07/2020 00:44;19.85;;0;22.97;0;2ª;0
93;17/07/2020;D;86511;1;1;group 1;20;1;690;348.6977;1643;1634.900024;1594;1581;1586;0.283;1594;;17/07/2020 12:22;17/07/2020 12:24;17/07/2020 12:31;;17/07/2020 12:58;17/07/2020 13:02;17/07/2020 12:59;17/07/2020 13:11;17/07/2020 13:20;28.26666667;1020;186.6039078;569.47;0;2ª;0
94;17/07/2020;D;86531;1;1;group 60;16;4;560;342.5278;1632;1611;1590;1568;1579;0.058;1590;;17/07/2020 15:13;17/07/2020 15:22;17/07/2020 15:22;;17/07/2020 16:30;17/07/2020 15:53;17/07/2020 15:46;17/07/2020 16:05;17/07/2020 16:46;23.61666667;;122.6602619;;0;2ª;0
95;17/07/2020;D;86551;1;1;group 60;18;3;500;332.8609;1639;1626.400024;1596;1569;1585;0.0449;1596;;17/07/2020 17:51;17/07/2020 17:44;17/07/2020 17:49;17/07/2020 17:59;17/07/2020 18:39;17/07/2020 18:17;17/07/2020 18:09;17/07/2020 18:23;17/07/2020 18:51;19.55;804;63.97675154;;0;2ª;0
96;17/07/2020;B;586421;1;1;group 10;7;4;680;337.3233;1634;1600.900024;1590;1578;1585;0.0277;1590;;17/07/2020 21:19;17/07/2020 21:19;17/07/2020 21:22;;17/07/2020 22:36;17/07/2020 22:13;17/07/2020 22:03;;;40.26666667;;484.1148206;479.19;0;2ª;0
97;18/07/2020;B;86611;1;2;group 10;16;3;710;329.9908;1633;1641.5;1566;1568;1572;0.0067;1566;;18/07/2020 00:49;18/07/2020 00:47;18/07/2020 00:51;18/07/2020 01:25;18/07/2020 01:38;18/07/2020 01:40;18/07/2020 01:38;18/07/2020 01:49;18/07/2020 02:02;47.45;5139;440.1616188;577.74;0;2ª;0
98;18/07/2020;B;86621;1;2;group 10;18;3;630;347.0352;1630;1638.599976;1614;1578;1580;0.0334;1614;;18/07/2020 01:41;18/07/2020 01:51;18/07/2020 01:54;18/07/2020 02:14;18/07/2020 02:13;18/07/2020 02:18;18/07/2020 02:17;18/07/2020 02:28;18/07/2020 03:05;23.33333333;1803;0;61.47;0;2ª;0
99;18/07/2020;B;86631;1;1;group 10;20;1;420;362.4171;1649;1649.199951;1614;1579;1587;0.0215;1614;;18/07/2020 03:01;18/07/2020 03:00;18/07/2020 03:03;18/07/2020 03:05;18/07/2020 03:38;18/07/2020 03:30;18/07/2020 03:30;18/07/2020 03:42;18/07/2020 04:09;26.11666667;1368;0;103.63;0;2ª;0
100;18/07/2020;B;86661;1;1;group 10;8;1;700;339.6922;1649;1645.5;1614;1568;1573;0.0218;1614;;18/07/2020 05:26;18/07/2020 05:29;18/07/2020 05:32;18/07/2020 05:39;18/07/2020 06:18;18/07/2020 06:11;18/07/2020 06:10;18/07/2020 06:28;18/07/2020 06:35;37.96666667;837;0;129.22;0;2ª;0
101;18/07/2020;B;86681;1;1;group 10;20;3;400;357.9193;1633;1623.800049;1598;1572;1574;0.0384;1598;;18/07/2020 07:33;18/07/2020 07:40;18/07/2020 07:45;;18/07/2020 08:18;18/07/2020 08:15;18/07/2020 08:13;18/07/2020 08:26;18/07/2020 08:54;28.4;;0;58.31;0;2ª;0
102;18/07/2020;D;586501;1;1;group 10;11;3;800;351.0903;1623;1602.599976;1574;1566;1563;0.0336;1574;;18/07/2020 09:16;18/07/2020 09:15;18/07/2020 09:24;18/07/2020 09:26;18/07/2020 09:47;18/07/2020 09:50;18/07/2020 09:48;18/07/2020 09:57;18/07/2020 10:03;23.61666667;;0;73.52;0;2ª;0
103;18/07/2020;D;86691;1;1;group 85;7;3;620;357.3506;1630;1611.699951;1577;1571;1565;0.0484;1577;;18/07/2020 10:46;18/07/2020 10:54;18/07/2020 11:02;;18/07/2020 11:46;18/07/2020 11:45;18/07/2020 11:32;18/07/2020 12:14;18/07/2020 12:30;30.16666667;;233.2870256;139.04;0;2ª;0
104;18/07/2020;D;86701;1;1;group 85;20;3;550;359.229;1609;1599.800049;1569;1558;1562;0.0224;1569;;18/07/2020 11:51;18/07/2020 11:56;18/07/2020 12:01;;18/07/2020 12:34;18/07/2020 12:29;18/07/2020 12:22;18/07/2020 12:46;18/07/2020 13:22;20.81666667;;0;64.77;0;2ª;0
105;18/07/2020;D;86711;1;1;group 85;11;4;680;354.9677;1607;1587.699951;1558;1554;1558;0.0398;1558;;18/07/2020 12:43;18/07/2020 12:44;18/07/2020 12:50;18/07/2020 12:54;18/07/2020 13:31;18/07/2020 13:19;18/07/2020 13:13;18/07/2020 13:35;18/07/2020 14:15;23;;152.0967921;96.12;0;2ª;0
106;18/07/2020;D;86731;1;1;group 85;7;4;600;356.3186;1606;1620.5;1600;1557;1567;0.0125;1600;;18/07/2020 14:40;18/07/2020 14:38;18/07/2020 14:43;18/07/2020 14:45;18/07/2020 15:18;18/07/2020 15:10;18/07/2020 15:03;18/07/2020 15:29;18/07/2020 16:04;20.3;5553;0;138.83;0;2ª;0
107;18/07/2020;D;86771;1;1;group 41;6;4;590;353.6814;1615;1633.400024;1600;1576;1581;0.081;1600;;18/07/2020 19:47;18/07/2020 19:55;18/07/2020 19:55;18/07/2020 19:58;18/07/2020 20:32;18/07/2020 20:34;18/07/2020 20:32;18/07/2020 20:44;18/07/2020 20:59;36.63333333;2391;152.9819554;21.91;0;2ª;0
108;18/07/2020;B;86791;1;1;group 24;10;4;690;343.1411;1627;1637.099976;1627;1591;1602;0.282;1627;;18/07/2020 21:50;18/07/2020 21:52;18/07/2020 21:56;;18/07/2020 22:53;18/07/2020 22:24;18/07/2020 22:24;18/07/2020 22:40;18/07/2020 23:21;28.4;2235;0;882.67;0;2ª;0
109;18/07/2020;B;86801;1;1;group 24;20;4;720;348.8248;1616;1599.099976;1585;1580;1583;0.272;1585;;18/07/2020 22:59;18/07/2020 23:00;18/07/2020 23:06;;18/07/2020 23:37;18/07/2020 23:37;18/07/2020 23:36;18/07/2020 23:48;19/07/2020 00:14;29.41666667;;173.0900623;703.14;0;2ª;0
110;19/07/2020;B;86821;1;1;group 24;18;4;650;326.5737;1613;1605.400024;1595;1579;1573;0.289;1595;;19/07/2020 00:47;19/07/2020 00:54;19/07/2020 01:28;19/07/2020 01:04;19/07/2020 01:36;19/07/2020 01:37;19/07/2020 01:35;19/07/2020 01:46;19/07/2020 02:03;33.06666667;;0;633.51;0;2ª;0
111;19/07/2020;B;86881;1;1;group 106;16;4;680;341.5904;1635;1644.475299;1615;1578;1577;0.221;1615;453.7000122;19/07/2020 07:23;19/07/2020 07:21;19/07/2020 07:23;19/07/2020 07:30;19/07/2020 08:05;19/07/2020 08:14;19/07/2020 08:12;19/07/2020 08:24;19/07/2020 08:34;49.8;4329;0;516.59;0;2ª;0
112;19/07/2020;A;86921;1;1;group 67;18;3;680;339.8575;1644;1600.400024;1560;1579;1583;0.294;1560;675.5999756;19/07/2020 12:31;19/07/2020 12:40;19/07/2020 12:45;19/07/2020 12:52;19/07/2020 13:43;19/07/2020 14:01;19/07/2020 14:00;19/07/2020 14:10;19/07/2020 14:16;75.26666667;1215;803.0796654;1168.71;1;2ª;0
113;19/07/2020;A;586751;1;1;group 67;6;1;650;341.9577;1657;1601.5;1579;1581;1587;0.266;1579;816.5;19/07/2020 15:03;19/07/2020 15:07;19/07/2020 15:11;19/07/2020 15:22;19/07/2020 15:47;19/07/2020 15:57;19/07/2020 15:55;19/07/2020 16:05;19/07/2020 16:12;44.8;;401.8274527;764.35;1;2ª;0
114;19/07/2020;A;586771;1;1;group 67;18;4;650;338.5756;1636;1590.199951;1568;1582;1584;0.301;1568;812.5;19/07/2020 16:52;19/07/2020 16:51;19/07/2020 16:54;19/07/2020 17:06;19/07/2020 17:31;19/07/2020 17:38;19/07/2020 17:37;19/07/2020 17:47;19/07/2020 17:53;43.18333333;;402.4235129;797.13;1;2ª;0
115;19/07/2020;D;586801;1;1;group 67;18;3;680;330.6072;1643;1605.900024;1573;1582;1581;0.268;1573;551.7999878;19/07/2020 20:24;19/07/2020 20:31;19/07/2020 20:35;19/07/2020 20:41;19/07/2020 21:14;19/07/2020 21:12;19/07/2020 21:09;19/07/2020 21:25;19/07/2020 21:47;34.43333333;;233.6060579;642.03;1;2ª;0
116;19/07/2020;D;586821;1;1;group 67;6;3;670;;1636;1615.099976;1578;1588;1605;0.261;1578;547.2000122;19/07/2020 22:29;19/07/2020 22:29;19/07/2020 22:38;19/07/2020 22:45;;19/07/2020 23:42;19/07/2020 23:34;20/07/2020 00:29;20/07/2020 00:36;56.16666667;1268;535.4489813;1129.25;1;2ª;0
117;19/07/2020;D;586821;1;2;group 67;6;3;650;344.5218;1636;1616;1597;1588;1597;0.261;1597;;19/07/2020 22:29;19/07/2020 23:45;19/07/2020 23:50;19/07/2020 23:54;20/07/2020 00:25;20/07/2020 00:02;19/07/2020 23:57;20/07/2020 00:29;20/07/2020 00:36;6.98333333;;0;142.87;1;2ª;0
118;20/07/2020;D;87041;1;1;group 67;10;4;590;340.4733;1632;1619;1591;1581;1583;0.255;1591;376.2000122;20/07/2020 00:55;20/07/2020 00:53;20/07/2020 00:58;20/07/2020 01:05;20/07/2020 01:47;20/07/2020 01:29;20/07/2020 01:27;20/07/2020 01:43;20/07/2020 02:17;28.55;237;0;395.58;1;2ª;0
119;20/07/2020;D;87051;1;1;group 67;13;2;560;331.7691;1653;1628.400024;1597;1585;1588;0.32;1597;399;20/07/2020 01:52;20/07/2020 01:50;20/07/2020 01:55;20/07/2020 02:01;20/07/2020 02:32;20/07/2020 02:25;20/07/2020 02:22;20/07/2020 02:38;20/07/2020 03:10;27.16666667;;0;459.72;1;2ª;0
120;20/07/2020;D;87071;1;1;group 67;16;4;690;343.9261;1640;1621.900024;1599;1585;1589;0.282;1599;350.7999878;20/07/2020 03:31;20/07/2020 03:28;20/07/2020 03:31;20/07/2020 03:39;20/07/2020 04:20;20/07/2020 04:03;20/07/2020 04:00;;;29.16666667;1049;0;470.83;1;2ª;0
121;20/07/2020;D;87081;1;1;group 67;10;3;630;348.0395;1649;1629.300049;1602;1592;1591;0.257;1602;366.2000122;20/07/2020 04:47;20/07/2020 04:46;20/07/2020 04:51;20/07/2020 04:57;20/07/2020 05:26;20/07/2020 05:23;20/07/2020 05:21;20/07/2020 05:30;20/07/2020 05:46;30.1;;0;451.18;1;2ª;0
122;20/07/2020;D;87101;1;1;group 67;6;3;630;343.8363;1629;1629;1592;1578;1584;0.247;1592;379.7000122;20/07/2020 06:36;20/07/2020 06:32;20/07/2020 06:37;20/07/2020 06:43;20/07/2020 07:27;20/07/2020 07:07;20/07/2020 07:05;20/07/2020 07:13;20/07/2020 07:34;27.5;573;0;455.72;1;2ª;0
123;20/07/2020;A;87121;1;1;group 67;10;3;650;338.3893;1635;1602.900024;1580;1581;1575;0.242;1580;552;20/07/2020 08:29;20/07/2020 08:36;20/07/2020 08:40;20/07/2020 08:46;20/07/2020 09:16;20/07/2020 09:18;20/07/2020 09:16;20/07/2020 09:24;20/07/2020 09:30;36.13333333;;141.852393;592.19;1;2ª;0
124;20/07/2020;A;87141;1;1;group 184;8;3;650;355.3036;1641;1628.199951;1598;1580;1583;0.292;1598;375.2999878;20/07/2020 11:25;20/07/2020 11:39;20/07/2020 11:44;20/07/2020 11:48;20/07/2020 12:30;20/07/2020 12:24;20/07/2020 12:23;20/07/2020 12:34;20/07/2020 12:47;39.83333333;;0;533.88;1;2ª;0
125;20/07/2020;A;586941;1;1;group 184;13;1;690;335.0427;1667;1604.900024;1566;1580;1591;0.302;1566;469.6000061;20/07/2020 13:16;20/07/2020 13:49;20/07/2020 13:51;20/07/2020 13:56;20/07/2020 14:29;20/07/2020 14:42;20/07/2020 14:41;20/07/2020 14:50;20/07/2020 14:56;49.85;;661.8890296;964.77;1;2ª;0
126;20/07/2020;A;87181;1;1;group 38;8;3;690;344.1179;1635;1648;1615;1591;1593;0.0303;1615;6.39300013;20/07/2020 16:26;20/07/2020 16:24;20/07/2020 16:29;20/07/2020 16:38;20/07/2020 16:58;20/07/2020 17:00;20/07/2020 16:54;20/07/2020 17:15;20/07/2020 17:31;24.8;;0;114.02;0;2ª;0
127;20/07/2020;A;87201;1;2;group 38;9;3;650;347.2338;1626;1621.699951;1605;1579;1586;0.032;1605;2.77600002;20/07/2020 18:19;20/07/2020 18:15;20/07/2020 18:18;20/07/2020 18:20;20/07/2020 18:59;20/07/2020 18:38;20/07/2020 18:37;20/07/2020 18:53;20/07/2020 19:42;18.88333333;;0;66.53;0;2ª;0
128;20/07/2020;D;87221;1;1;group 38;10;3;610;352.0268;1625;1633.300049;1600;1580;1577;0.036;1600;;20/07/2020 20:42;20/07/2020 20:39;20/07/2020 20:45;20/07/2020 20:47;20/07/2020 21:14;20/07/2020 21:13;20/07/2020 21:09;20/07/2020 21:19;20/07/2020 21:56;23.25;2754;0;43.88;0;2ª;0
129;20/07/2020;D;87241;1;1;group 38;9;3;660;339.9392;1627;1604.400024;1588;1579;1582;0.0301;1588;;20/07/2020 22:53;20/07/2020 22:49;20/07/2020 22:54;20/07/2020 22:59;20/07/2020 23:35;20/07/2020 23:25;20/07/2020 23:24;20/07/2020 23:36;21/07/2020 00:07;29.61666667;;201.6213658;267.9;0;2ª;0
130;20/07/2020;D;87281;1;1;group 35;13;3;720;338.272;1642;1622.800049;1603;1575;1575;0.0371;1603;;21/07/2020 03:26;21/07/2020 03:21;21/07/2020 03:26;21/07/2020 03:34;21/07/2020 04:10;21/07/2020 03:59;21/07/2020 03:52;21/07/2020 04:05;21/07/2020 04:40;26.06666667;1980;0;135.86;0;2ª;0
131;20/07/2020;D;87291;1;1;group 35;10;3;650;343.6106;1642;1635.900024;1604;1573;1584;0.0432;1604;;21/07/2020 04:30;21/07/2020 04:27;21/07/2020 04:31;21/07/2020 04:34;21/07/2020 05:13;21/07/2020 04:55;21/07/2020 04:48;21/07/2020 05:01;21/07/2020 05:36;17.5;3798;0;;0;2ª;0
132;20/07/2020;C;87561;1;1;group 97;15;2;500;329.131;1642;1634.599976;1598;1564;1574;0.0355;1598;;22/07/2020 09:37;22/07/2020 09:37;22/07/2020 09:42;;22/07/2020 10:15;22/07/2020 10:13;22/07/2020 10:05;22/07/2020 10:22;22/07/2020 10:35;23.05;1000;0;65.94;0;2ª;0
133;20/07/2020;C;87581;1;1;group 97;8;3;700;338.8488;1633;1634.400024;1602;1567;1569;0.0471;1602;;22/07/2020 11:42;22/07/2020 11:44;22/07/2020 11:50;22/07/2020 12:00;22/07/2020 12:22;22/07/2020 12:17;22/07/2020 12:08;22/07/2020 12:27;22/07/2020 12:58;18.2;4944;0;;0;2ª;0
134;20/07/2020;C;87601;1;1;group 93;16;4;800;345.9314;1637;1649.300049;1617;1574;1569;0.064;1617;;22/07/2020 14:22;22/07/2020 14:25;22/07/2020 14:40;22/07/2020 14:45;22/07/2020 15:17;22/07/2020 15:18;22/07/2020 15:08;22/07/2020 15:27;22/07/2020 15:39;27.95;4647;122.1576501;19.6;0;2ª;0
135;20/07/2020;C;87621;1;1;group 93;13;3;700;335.2278;1637;1615.699951;1590;1568;1573;0.0314;1590;;22/07/2020 16:21;22/07/2020 16:28;22/07/2020 16:34;22/07/2020 16:35;22/07/2020 17:23;22/07/2020 17:15;22/07/2020 17:07;22/07/2020 17:24;22/07/2020 17:48;32.96666667;;156.4482598;178.79;0;2ª;0
136;20/07/2020;A;87651;1;1;group 93;8;3;690;341.7258;1628;1603.400024;1587;1562;1568;0.0184;1587;;22/07/2020 20:09;22/07/2020 20:14;22/07/2020 20:15;22/07/2020 20:18;22/07/2020 20:53;22/07/2020 20:54;22/07/2020 20:47;22/07/2020 21:00;22/07/2020 21:06;31.38333333;;195.0168552;294.17;0;2ª;0
137;20/07/2020;A;87671;1;1;group 14;10;3;650;336.0154;1623;1634.300049;1613;1569;1578;0.0203;1613;;22/07/2020 22:39;22/07/2020 22:37;22/07/2020 22:40;22/07/2020 22:53;22/07/2020 23:13;22/07/2020 23:04;22/07/2020 23:03;22/07/2020 23:22;22/07/2020 23:46;22.95;3501;0;169.29;0;2ª;0
138;20/07/2020;A;87691;1;1;group 14;15;2;700;320.7196;1628;1656.699951;1630;1564;1572;0.0392;1630;;23/07/2020 00:19;23/07/2020 00:24;23/07/2020 00:28;;23/07/2020 01:02;23/07/2020 00:55;23/07/2020 00:54;23/07/2020 01:09;23/07/2020 01:33;25.71666667;6786;0;129.73;0;2ª;0
139;20/07/2020;A;87721;1;1;group 36;15;4;650;323.4897;1622;1612.599976;1596;1575;1582;0.0233;1596;;23/07/2020 03:57;23/07/2020 03:54;23/07/2020 03:58;;23/07/2020 04:35;23/07/2020 04:30;23/07/2020 04:16;23/07/2020 04:40;23/07/2020 05:03;17.61666667;;0;100.55;0;2ª;0
140;24/07/2020;C;87781;1;1;group 187;16;4;800;344.452;1617;1619.5;1598;1577;1585;0.0384;1598;;24/07/2020 06:41;24/07/2020 06:41;24/07/2020 06:47;24/07/2020 06:50;24/07/2020 07:19;24/07/2020 07:17;24/07/2020 07:07;24/07/2020 07:30;24/07/2020 07:47;19.81666667;1227;0;84.55;0;2ª;0
141;24/07/2020;C;87791;1;1;group 7;10;4;800;338.3277;1623;1628.199951;1595;1584;1586;0.0342;1595;;24/07/2020 07:50;24/07/2020 07:53;24/07/2020 07:58;;24/07/2020 08:21;24/07/2020 08:21;24/07/2020 08:16;24/07/2020 08:42;24/07/2020 08:49;17.76666667;;0;115.42;0;2ª;0
142;24/07/2020;B;587691;1;1;group 7;13;3;600;339.8806;1606;1607.400024;1574;1572;1575;0.0088;1574;;24/07/2020 09:08;24/07/2020 09:11;24/07/2020 09:13;;24/07/2020 09:41;24/07/2020 09:43;24/07/2020 09:43;24/07/2020 09:58;24/07/2020 10:05;29.41666667;;182.3983835;427.81;0;2ª;0
143;24/07/2020;B;587701;1;1;group 7;1;1;680;359.5976;1632;1602.900024;1586;1575;1576;0.0308;1586;;24/07/2020 10:29;24/07/2020 10:27;24/07/2020 10:31;24/07/2020 10:52;24/07/2020 10:55;24/07/2020 11:03;24/07/2020 11:02;24/07/2020 11:12;24/07/2020 11:19;31.08333333;;317.6445677;398.65;0;2ª;0
144;24/07/2020;B;87811;1;1;group 7;10;2;580;338.2513;1623;1615;1598;1568;1576;0.0318;1598;;24/07/2020 12:51;24/07/2020 12:49;24/07/2020 12:52;;24/07/2020 13:36;24/07/2020 13:09;24/07/2020 13:07;24/07/2020 13:19;24/07/2020 13:45;14.83333333;;0;67.68;0;2ª;0
145;24/07/2020;B;87821;1;1;group 56;1;3;550;368.5102;1631;1617.699951;1605;1579;1584;0.0338;1605;;24/07/2020 14:10;24/07/2020 14:11;24/07/2020 14:14;24/07/2020 14:27;24/07/2020 14:49;24/07/2020 14:50;24/07/2020 14:49;24/07/2020 15:25;24/07/2020 15:31;35.1;213;162.0363836;269.65;0;2ª;0
146;24/07/2020;B;87831;1;1;group 56;15;3;480;;1622;1618.099976;1579;1582;1617;0.0248;1579;;24/07/2020 17:30;24/07/2020 16:14;24/07/2020 16:18;24/07/2020 16:20;;24/07/2020 16:47;24/07/2020 16:44;24/07/2020 19:13;24/07/2020 20:01;25.5;;764.3119563;865.72;0;2ª;0
147;24/07/2020;B;87831;1;2;group 56;15;4;450;333.3284;1622;1617;1585;1586;1589;0.0248;1585;;24/07/2020 18:11;24/07/2020 18:17;24/07/2020 18:23;24/07/2020 18:25;24/07/2020 19:15;24/07/2020 19:02;24/07/2020 19:00;24/07/2020 19:13;24/07/2020 20:01;36.46666667;;402.0243797;492.61;0;2ª;0
148;24/07/2020;C;87841;1;1;group 56;1;2;1100;348.3254;1638;1629.699951;1595;1567;1571;0.0408;1595;;24/07/2020 20:07;24/07/2020 20:09;24/07/2020 20:13;24/07/2020 20:15;24/07/2020 21:03;24/07/2020 21:19;24/07/2020 21:18;24/07/2020 21:29;24/07/2020 21:35;65.3;6036;554.3165696;688.02;0;2ª;0
149;25/07/2020;C;587801;1;1;group 5;10;3;900;342.0247;1614;1630.400024;1600;1580;1584;0.0472;1600;;25/07/2020 03:19;25/07/2020 03:29;25/07/2020 03:34;;25/07/2020 03:45;25/07/2020 03:52;25/07/2020 03:51;25/07/2020 04:06;25/07/2020 04:21;17.11666667;1920;0;138.71;0;2ª;0
150;25/07/2020;C;87921;1;1;group 70;15;1;900;316.2498;1642;1595.199951;1568;1548;1562;0.0432;1568;;25/07/2020 07:24;25/07/2020 07:22;25/07/2020 07:28;25/07/2020 07:30;25/07/2020 08:22;25/07/2020 08:25;25/07/2020 08:13;25/07/2020 08:31;25/07/2020 08:41;45.31666667;1554;411.317525;357.93;0;2ª;0
151;25/07/2020;D;587871;1;1;group 186;15;3;680;333.9391;1638;1590.5;1576;1568;1569;0.0267;1576;;25/07/2020 11:52;25/07/2020 11:48;25/07/2020 11:51;25/07/2020 12:05;25/07/2020 12:38;25/07/2020 12:40;25/07/2020 12:34;25/07/2020 12:47;25/07/2020 13:12;42.95;;427.5185832;480.05;0;2ª;0
152;25/07/2020;D;87961;1;1;group 186;9;4;640;338.4017;1629;1617.900024;1589;1568;1574;0.0374;1589;;25/07/2020 12:50;25/07/2020 12:53;25/07/2020 12:57;;25/07/2020 13:33;25/07/2020 13:25;25/07/2020 13:16;25/07/2020 13:32;25/07/2020 14:08;19.28333333;1878;0;38.94;0;2ª;0
153;25/07/2020;D;87971;1;1;group 186;13;4;700;341.1723;1627;1615.800049;1587;1568;1577;0.0418;1587;;25/07/2020 13:46;25/07/2020 13:44;25/07/2020 13:55;25/07/2020 14:03;25/07/2020 14:28;25/07/2020 14:27;25/07/2020 14:13;25/07/2020 14:59;25/07/2020 15:05;18.75;843;0;39.29;0;2ª;0
